TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-09-20 16:02:21.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-19E7
2024-09-20 16:02:21.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-09-20 16:02:22.230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-09-20 16:02:22.398,0.1247110436616018,-0.4104899886718233,0.3175124806140979,-0.2364508666942584,0.2792840816448041,-0.141429092636474,-0.1260440854031214,-0.2031043634023462,0.1333083303745191,0.06015060820735754,-0.1227887378058648,0.2448054168306877,0.3635913605088673,-0.04729680782715012,0.02489856626829351,0.2466249683529044,-0.07547540359196296,-0.009588018607675263,-0.06170873430003081,0.2306575579333544,813.919413919414,801.8315018315019,802.2344322344322,808.6813186813187,697.8754578754579,-0.155823,0.172546,0.987122,5.076752,-7.581482,-3.065491,1,2,1,1,2,30.000000
2024-09-20 16:02:23.398,0.1247110436616018,-0.5492250731456245,0.1676038309441155,-0.2364508666942584,0.2792840816448041,-0.4786838576946287,-0.1300444605767634,-0.2031043634023462,0.1333083303745191,0.1199100669077023,0.1485757149981765,0.2448054168306877,0.3635913605088673,0.03387549588264741,-0.02020435849444868,0.2466249683529044,-0.07547540359196296,-0.01799316453444397,-0.1749060324316722,0.2306575579333544,795.3846153846154,785.3113553113553,805.4578754578755,800.6227106227107,662.014652014652,-0.153381,0.176514,0.986267,4.478607,-6.729126,-4.575806,1,2,1,1,2,30.000000
2024-09-20 16:02:24.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-09-20 16:02:24.398,0.8417889619337604,0.009942037173772377,0.2709518587112888,0.906448356565108,0.8072616655882442,-0.01039276890937255,0.1954963300227193,0.7556997053409784,0.6355312985997935,0.3857845736730177,0.2253406402711046,0.4908604236090373,0.3882843084805932,0.2364352565399043,0.1199040241494231,0.3471881785829657,0.05623444065619387,0.1473648573632432,-0.2597033975753007,0.1157248990398311,832.0512820512821,803.4432234432235,798.6080586080586,831.6483516483516,966.6300366300367,-0.152466,0.175171,0.979248,4.673004,-6.990814,-4.044952,1,1,1,1,1,30.000000
2024-09-20 16:02:25.398,0.9076787144668472,-0.008836402300359009,0.522110607264331,0.9126076691153135,0.8418013624834111,0.1083727497452942,0.4018176294337301,0.7185104508783143,0.6355312985997935,0.3440417060843834,0.2307949876735702,0.4482988660638836,0.397150262392019,0.1994949351010887,0.1391917989915264,0.2610597982935103,0.1117348690542258,0.06716132776510846,-0.2131923776464504,0.1543008924172148,804.6520146520147,807.0695970695971,795.3846153846154,797.3992673992674,700.6959706959707,-0.155396,0.177551,0.988525,4.515991,-6.893616,-4.134674,1,1,1,1,1,30.000000
2024-09-20 16:02:26.401,0.4159093224908008,-0.2347133842391051,-0.09905771749284209,0.5687246095091705,0.416059511530401,-0.2054295425997648,-0.2567128690481033,0.5831321077113243,0.6291368105630399,-0.2291554965650019,-0.009431395334487589,0.6525468759185069,0.2806821163088565,0.3132688905155057,0.02703159963028185,0.4532479069369116,-0.1883356520162397,-0.1094700899222976,-0.1526115792365418,0.178382767947471,797.8021978021978,793.7728937728938,792.967032967033,801.025641025641,942.4542124542124,-0.148438,0.175110,0.986938,4.777679,-6.489868,-4.366455,1,1,1,1,1,30.000000
2024-09-20 16:02:27.397,0.2547955597522374,-0.05474542472475055,-0.5639613741805566,0.4071010189841235,0.2651464889882719,-0.1079453587057682,0.1011515612478684,0.1379556528190499,0.5181483448409726,0.07055805599196378,0.2382870751430922,0.5085491736585473,0.2067011728294077,0.3993450997945791,-0.1471244440158403,0.212905453124221,-0.1016155312009438,-0.01500565389262389,-0.2891153139120932,0.1127786665868157,799.8168498168499,793.3699633699634,801.8315018315019,798.6080586080586,757.1062271062272,-0.150574,0.175293,0.993286,4.418793,-7.267456,-4.373932,1,1,1,1,1,30.000000
2024-09-20 16:02:28.398,0.267077223737509,-0.1629818692420059,-0.2778535095675181,0.3883020572686796,0.1216311835793563,-0.2636712110745733,-0.09772207564270273,0.1355698958053245,0.4628919949493526,0.0581037634629188,0.2461200078850744,0.4969978711182492,0.225177721826778,0.2993798219742662,0.1746470691984707,0.2323072008930364,0.1577621799499057,0.2400705000261517,-0.04839626884672266,0.2082342689968864,801.025641025641,799.8168498168499,813.5164835164835,800.2197802197802,709.9633699633699,-0.148743,0.177490,0.987488,5.076752,-6.392670,-3.872986,1,1,1,1,1,30.000000
2024-09-20 16:02:29.397,-0.1346142428228894,-0.2112053075276181,-0.186959902417022,0.1926212960741152,-0.00397872134810516,-0.1825211667594391,-0.2087210548398672,0.3585036302863396,0.4814296829492605,-0.1245906705379235,-0.02660507561912703,0.4344338495861843,0.1860310050894936,0.3169220034518923,0.2546901121944499,0.316610455028604,0.1128879856890947,0.05901067044835068,0.2683416345740587,0.329280349536016,809.4871794871796,809.0842490842491,801.025641025641,809.0842490842491,998.4615384615385,-0.149780,0.169617,0.985718,4.201965,-6.729126,-4.426270,1,1,1,1,1,30.000000
2024-09-20 16:02:30.398,0.128483701707428,-0.5591356191931528,-0.2235250557414336,0.2962391661156414,0.1160329525958014,-0.3270678569372993,-0.125120374712119,0.3528696986521366,0.5243705238805877,0.06455823436595214,0.09751703876872865,0.6310452854452548,0.2729709729456776,0.4109752046761487,0.1684325485235882,0.2922305335981513,-0.1315561996283773,-0.004667538717053782,0.07911498415523366,0.2109893919531746,805.8608058608058,792.1611721611722,793.3699633699634,796.1904761904763,883.2234432234433,-0.146912,0.175476,0.989807,4.747772,-6.175842,-4.418793,1,1,1,1,1,30.000000
